type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-13 03:39:57,-33.91801234,151.22754878,4.70,38.847,22.187,0.985,9,49,50,,
T,2023-10-13 03:39:58,-33.91800340,151.22754793,4.70,38.585,22.187,0.819,7,49,50,,
T,2023-10-13 03:39:59,-33.91799572,151.22755257,4.70,38.521,22.187,0.998,355,49,50,,
T,2023-10-13 03:40:00,-33.91798737,151.22755774,4.70,38.365,22.187,1.075,1,49,50,,
T,2023-10-13 03:40:01,-33.91797913,151.22756615,4.85,38.110,22.187,1.103,26,49,50,,
T,2023-10-13 03:40:02,-33.91797022,151.22757413,4.32,37.861,22.187,0.994,20,49,50,,
T,2023-10-13 03:40:03,-33.91795789,151.22757888,3.71,37.774,22.187,0.990,13,49,50,,
T,2023-10-13 03:40:04,-33.91794580,151.22758304,3.52,37.809,22.187,1.156,22,49,50,,
T,2023-10-13 03:40:05,-33.91793196,151.22758324,3.48,37.936,22.187,1.140,23,49,50,,
T,2023-10-13 03:40:06,-33.91791994,151.22758552,3.49,38.043,22.187,1.193,19,48,50,,
T,2023-10-13 03:40:07,-33.91790776,151.22758641,3.51,38.123,22.188,1.136,22,48,50,,
T,2023-10-13 03:40:08,-33.91789864,151.22758854,3.58,38.060,22.188,1.096,17,48,50,,
T,2023-10-13 03:40:09,-33.91789108,151.22758961,3.80,38.112,22.188,0.814,11,48,50,,
T,2023-10-13 03:40:10,-33.91788210,151.22759091,4.22,38.172,22.188,0.803,2,48,50,,
T,2023-10-13 03:40:11,-33.91787357,151.22759203,4.49,38.313,22.188,0.945,7,49,50,,
T,2023-10-13 03:40:12,-33.91786563,151.22759166,4.61,38.266,22.188,0.953,352,49,50,,
T,2023-10-13 03:40:13,-33.91785768,151.22759080,4.93,38.462,22.188,0.906,349,50,51,,
T,2023-10-13 03:40:14,-33.91785136,151.22758634,4.70,38.500,22.188,0.952,330,50,51,,
T,2023-10-13 03:40:15,-33.91784708,151.22757799,4.70,38.251,22.188,1.011,317,50,51,,
T,2023-10-13 03:40:16,-33.91784150,151.22756833,4.70,38.184,22.188,1.090,308,50,51,,
T,2023-10-13 03:40:17,-33.91783761,151.22755714,4.70,38.225,22.188,0.834,304,50,51,,
T,2023-10-13 03:40:18,-33.91783731,151.22754061,4.94,38.120,22.188,0.711,280,49,51,,
T,2023-10-13 03:40:19,-33.91783688,151.22752556,4.46,37.929,22.188,0.878,270,48,50,,
T,2023-10-13 03:40:20,-33.91783495,151.22751032,3.97,37.728,22.188,0.909,274,48,50,,
T,2023-10-13 03:40:21,-33.91783429,151.22749493,3.79,37.592,22.188,0.751,263,48,50,,
T,2023-10-13 03:40:22,-33.91783612,151.22747837,4.00,37.509,22.188,0.873,256,48,50,,
T,2023-10-13 03:40:23,-33.91783833,151.22746635,4.01,37.470,22.188,0.975,255,49,50,,
T,2023-10-13 03:40:24,-33.91784098,151.22745746,4.42,37.343,22.188,0.922,243,49,50,,
T,2023-10-13 03:40:25,-33.91784319,151.22744703,4.53,37.171,22.188,1.066,242,49,50,,
T,2023-10-13 03:40:26,-33.91784767,151.22743550,4.41,37.040,22.188,1.138,232,49,50,,
T,2023-10-13 03:40:27,-33.91785361,151.22742518,4.28,37.107,22.188,0.903,230,49,50,,
T,2023-10-13 03:40:28,-33.91785985,151.22741736,4.32,37.398,22.188,0.808,227,48,50,,
T,2023-10-13 03:40:29,-33.91786893,151.22740638,4.02,37.441,22.188,1.179,227,47,50,,
T,2023-10-13 03:40:30,-33.91787840,151.22739667,4.03,37.373,22.188,0.927,226,47,50,,
T,2023-10-13 03:40:31,-33.91788749,151.22738620,4.08,37.448,22.188,0.933,223,47,50,,
T,2023-10-13 03:40:32,-33.91789579,151.22737661,3.79,37.506,22.188,1.084,221,47,50,,
T,2023-10-13 03:40:33,-33.91790390,151.22736962,3.06,37.565,22.188,1.204,220,47,50,,
T,2023-10-13 03:40:34,-33.91791106,151.22736345,2.40,37.843,22.188,1.268,208,47,50,,
T,2023-10-13 03:40:35,-33.91791530,151.22735979,1.92,37.873,22.188,1.248,210,47,50,,
T,2023-10-13 03:40:36,-33.91791736,151.22735833,1.49,37.652,22.188,1.280,195,48,50,,
T,2023-10-13 03:40:37,-33.91792215,151.22735063,1.16,37.501,22.188,1.088,198,48,50,,
T,2023-10-13 03:40:38,-33.91793031,151.22734935,2.14,37.355,22.188,0.962,191,48,50,,
T,2023-10-13 03:40:39,-33.91793347,151.22735092,3.31,37.379,22.188,0.973,162,46,50,,
T,2023-10-13 03:40:40,-33.91792853,151.22735864,4.82,37.533,22.188,0.566,87,47,50,,
T,2023-10-13 03:40:41,-33.91793464,151.22735926,4.70,37.520,22.188,0.448,92,47,50,,
T,2023-10-13 03:40:42,-33.91794232,151.22735406,4.70,37.467,22.188,0.244,98,47,50,,
T,2023-10-13 03:40:43,-33.91794587,151.22735225,4.70,37.332,22.188,0.216,102,46,50,,
T,2023-10-13 03:40:44,-33.91794884,151.22734979,4.70,37.101,22.188,0.113,180,46,50,,
T,2023-10-13 03:40:45,-33.91795540,151.22734979,4.70,37.016,22.188,0.587,209,46,50,,
T,2023-10-13 03:40:46,-33.91796421,151.22734638,4.70,36.859,22.188,0.758,212,46,50,,
T,2023-10-13 03:40:47,-33.91797427,151.22734047,4.90,36.728,22.188,0.592,209,46,50,,
T,2023-10-13 03:40:48,-33.91797944,151.22733723,4.90,36.465,22.188,0.436,190,46,50,,
T,2023-10-13 03:40:49,-33.91798303,151.22733920,4.90,36.384,22.188,0.577,184,46,50,,
T,2023-10-13 03:40:50,-33.91798674,151.22734040,4.90,36.459,22.188,0.413,184,46,50,,
T,2023-10-13 03:40:51,-33.91798674,151.22734040,4.90,36.459,22.188,0.393,176,46,50,,
T,2023-10-13 03:40:52,-33.91798674,151.22734040,4.90,36.459,22.188,0.378,176,47,50,,
T,2023-10-13 03:40:53,-33.91798674,151.22734040,4.90,36.459,22.188,0.419,173,47,50,,
T,2023-10-13 03:40:54,-33.91798674,151.22734040,4.90,36.459,22.188,0.623,173,48,51,,
T,2023-10-13 03:40:55,-33.91799695,151.22733821,4.70,36.397,22.188,0.651,179,48,51,,
T,2023-10-13 03:40:56,-33.91800190,151.22733244,4.70,36.407,22.188,0.618,185,47,51,,
T,2023-10-13 03:40:57,-33.91800893,151.22732900,4.70,36.531,22.188,0.746,198,47,51,,
T,2023-10-13 03:40:58,-33.91801705,151.22732211,4.70,36.690,22.187,0.924,220,47,51,,
T,2023-10-13 03:40:59,-33.91802325,151.22731295,4.25,36.619,22.187,1.073,224,47,51,,
T,2023-10-13 03:41:00,-33.91802761,151.22730500,3.10,36.369,22.187,1.171,225,46,50,,
T,2023-10-13 03:41:01,-33.91803080,151.22728765,3.15,36.228,22.187,1.215,253,46,50,,
T,2023-10-13 03:41:02,-33.91804149,151.22727711,3.04,36.227,22.187,1.222,245,46,50,,
T,2023-10-13 03:41:03,-33.91804680,151.22727040,3.02,36.269,22.187,0.898,243,47,50,,
T,2023-10-13 03:41:04,-33.91805349,151.22725888,2.90,36.195,22.187,0.920,242,46,50,,
T,2023-10-13 03:41:05,-33.91806148,151.22724846,2.98,36.321,22.187,1.171,217,46,50,,
T,2023-10-13 03:41:06,-33.91807224,151.22724472,2.88,36.643,22.187,1.208,194,46,50,,
T,2023-10-13 03:41:07,-33.91808276,151.22724073,3.03,36.860,22.187,1.278,195,46,50,,
T,2023-10-13 03:41:08,-33.91808837,151.22723380,2.95,36.989,22.187,1.313,198,46,50,,
T,2023-10-13 03:41:09,-33.91810120,151.22723152,3.03,37.109,22.187,1.372,198,46,50,,
T,2023-10-13 03:41:10,-33.91811463,151.22722767,2.86,37.236,22.187,1.402,188,46,50,,
T,2023-10-13 03:41:11,-33.91813316,151.22722552,2.70,37.317,22.187,1.369,184,46,50,,
T,2023-10-13 03:41:12,-33.91814761,151.22722166,2.44,37.348,22.187,1.086,185,47,50,,
T,2023-10-13 03:41:13,-33.91816416,151.22721903,2.46,37.410,22.187,1.017,175,48,50,,
T,2023-10-13 03:41:14,-33.91817794,151.22721777,2.53,37.391,22.187,1.194,180,48,50,,
T,2023-10-13 03:41:15,-33.91819252,151.22721610,2.67,37.296,22.187,1.236,170,48,50,,
T,2023-10-13 03:41:16,-33.91820553,151.22721677,2.76,37.403,22.187,1.132,168,49,51,,
T,2023-10-13 03:41:17,-33.91821798,151.22721847,2.97,37.665,22.187,1.147,169,49,51,,
T,2023-10-13 03:41:18,-33.91822913,151.22722067,3.32,37.998,22.187,1.095,163,49,51,,
T,2023-10-13 03:41:19,-33.91823944,151.22722091,3.44,38.045,22.187,1.119,168,49,51,,
T,2023-10-13 03:41:20,-33.91825072,151.22722326,3.58,38.099,22.187,1.156,172,49,51,,
T,2023-10-13 03:41:21,-33.91826230,151.22722564,3.74,38.265,22.187,0.998,171,49,51,,
T,2023-10-13 03:41:22,-33.91827343,151.22722945,3.82,38.544,22.187,0.978,170,48,50,,
T,2023-10-13 03:41:23,-33.91828349,151.22723458,4.07,38.579,22.186,1.113,170,48,50,,
T,2023-10-13 03:41:24,-33.91829525,151.22724080,4.10,38.577,22.186,1.188,171,48,50,,
T,2023-10-13 03:41:25,-33.91830583,151.22724878,4.14,38.586,22.186,1.150,166,48,50,,
T,2023-10-13 03:41:26,-33.91831538,151.22725150,4.23,38.505,22.186,1.210,169,48,50,,
T,2023-10-13 03:41:27,-33.91832558,151.22725028,4.33,38.307,22.186,1.194,177,48,50,,
T,2023-10-13 03:41:28,-33.91833571,151.22724792,3.86,38.204,22.186,0.937,176,48,50,,
T,2023-10-13 03:41:29,-33.91834595,151.22724646,4.01,38.105,22.186,0.942,173,48,50,,
T,2023-10-13 03:41:30,-33.91835540,151.22724705,4.03,38.079,22.186,1.151,172,48,50,,
T,2023-10-13 03:41:31,-33.91836562,151.22724921,3.88,37.940,22.186,1.192,163,48,50,,
T,2023-10-13 03:41:32,-33.91837687,151.22725115,3.90,38.025,22.186,1.147,165,48,50,,
T,2023-10-13 03:41:33,-33.91838752,151.22725481,4.19,37.913,22.186,1.170,169,48,50,,
T,2023-10-13 03:41:34,-33.91839912,151.22725843,4.33,37.895,22.186,1.155,173,48,50,,
T,2023-10-13 03:41:35,-33.91841218,151.22726280,4.52,37.999,22.186,1.151,167,48,50,,
T,2023-10-13 03:41:36,-33.91842482,151.22726589,4.70,38.049,22.186,0.884,169,48,50,,
T,2023-10-13 03:41:37,-33.91843660,151.22726694,4.70,37.817,22.186,0.840,177,48,50,,
T,2023-10-13 03:41:38,-33.91844554,151.22726841,4.70,37.529,22.186,1.047,176,47,50,,
T,2023-10-13 03:41:39,-33.91845606,151.22727071,4.70,37.302,22.186,1.183,172,47,50,,
T,2023-10-13 03:41:40,-33.91846751,151.22727296,4.70,37.153,22.186,1.208,173,47,50,,
T,2023-10-13 03:41:41,-33.91847925,151.22727540,4.70,37.037,22.186,1.210,176,47,50,,
T,2023-10-13 03:41:42,-33.91849138,151.22727571,4.70,37.281,22.186,1.218,178,47,50,,
T,2023-10-13 03:41:43,-33.91850297,151.22727559,4.70,37.468,22.185,1.645,168,47,50,,
T,2023-10-13 03:41:44,-33.91851456,151.22727498,4.70,37.731,22.185,1.673,172,47,50,,
T,2023-10-13 03:41:45,-33.91852546,151.22727548,4.88,37.726,22.185,1.791,172,47,50,,
T,2023-10-13 03:41:46,-33.91853681,151.22727666,4.75,37.868,22.185,1.969,167,47,50,,
T,2023-10-13 03:41:47,-33.91855039,151.22728066,4.88,38.156,22.185,1.485,170,47,50,,
T,2023-10-13 03:41:48,-33.91856495,151.22728481,4.70,38.252,22.185,1.376,176,47,50,,
T,2023-10-13 03:41:49,-33.91857804,151.22728630,4.85,38.433,22.185,1.275,175,47,50,,
T,2023-10-13 03:41:50,-33.91858902,151.22728648,4.69,38.383,22.185,1.371,170,47,50,,
T,2023-10-13 03:41:51,-33.91859926,151.22728652,4.99,38.420,22.185,1.295,173,47,50,,
T,2023-10-13 03:41:52,-33.91861089,151.22728669,4.70,38.353,22.185,1.297,174,47,50,,
T,2023-10-13 03:41:53,-33.91862386,151.22728629,4.90,38.247,22.185,1.303,168,47,50,,
T,2023-10-13 03:41:54,-33.91863763,151.22728611,4.70,38.120,22.185,1.334,169,47,50,,
T,2023-10-13 03:41:55,-33.91864997,151.22728536,4.70,38.032,22.185,1.270,169,47,50,,
T,2023-10-13 03:41:56,-33.91866051,151.22728492,4.70,38.011,22.185,1.055,172,47,50,,
T,2023-10-13 03:41:57,-33.91866925,151.22728556,4.70,37.909,22.185,1.071,165,47,50,,
T,2023-10-13 03:41:58,-33.91867705,151.22728741,4.70,37.667,22.185,0.879,166,47,50,,
T,2023-10-13 03:41:59,-33.91868666,151.22729094,4.70,37.598,22.185,0.757,169,47,50,,
T,2023-10-13 03:42:00,-33.91869621,151.22729416,4.70,37.549,22.185,0.985,170,47,50,,
T,2023-10-13 03:42:01,-33.91870443,151.22729769,4.94,37.518,22.185,0.962,181,48,50,,
T,2023-10-13 03:42:02,-33.91871427,151.22729722,4.84,37.489,22.185,0.966,181,48,50,,
T,2023-10-13 03:42:03,-33.91872640,151.22729706,4.70,37.455,22.184,1.189,176,48,50,,
T,2023-10-13 03:42:04,-33.91873708,151.22729715,4.70,37.692,22.184,1.252,163,48,50,,
T,2023-10-13 03:42:05,-33.91874870,151.22729807,4.70,37.991,22.184,1.061,169,48,50,,
T,2023-10-13 03:42:06,-33.91875911,151.22729835,4.70,38.300,22.184,0.979,173,48,50,,
T,2023-10-13 03:42:07,-33.91876907,151.22729798,4.70,38.457,22.184,1.131,166,48,50,,
T,2023-10-13 03:42:08,-33.91878096,151.22729658,4.70,38.762,22.184,1.106,152,48,50,,
T,2023-10-13 03:42:09,-33.91879268,151.22729433,4.70,38.777,22.184,0.985,126,48,50,,
T,2023-10-13 03:42:10,-33.91880486,151.22729228,4.70,38.725,22.184,0.892,174,48,50,,
T,2023-10-13 03:42:11,-33.91881564,151.22729103,4.70,38.416,22.184,1.108,181,48,50,,
T,2023-10-13 03:42:12,-33.91882469,151.22728790,4.70,38.162,22.184,0.822,184,48,50,,
T,2023-10-13 03:42:13,-33.91883377,151.22728543,4.70,38.089,22.184,0.701,178,48,50,,
T,2023-10-13 03:42:14,-33.91884284,151.22728207,4.70,37.922,22.184,0.947,202,48,50,,
T,2023-10-13 03:42:15,-33.91885017,151.22727664,4.70,37.757,22.184,0.886,224,48,50,,
T,2023-10-13 03:42:16,-33.91885541,151.22726793,4.70,37.894,22.184,0.954,247,48,50,,
T,2023-10-13 03:42:17,-33.91885764,151.22725858,4.70,37.942,22.184,0.943,260,48,50,,
T,2023-10-13 03:42:18,-33.91885879,151.22724571,4.70,37.672,22.184,1.073,269,48,50,,
T,2023-10-13 03:42:19,-33.91885866,151.22723140,4.70,37.441,22.184,0.897,268,48,50,,
T,2023-10-13 03:42:20,-33.91885986,151.22721809,4.70,37.259,22.184,0.771,270,48,50,,
T,2023-10-13 03:42:21,-33.91886141,151.22720680,4.70,37.305,22.184,0.868,267,48,50,,
T,2023-10-13 03:42:22,-33.91886214,151.22719735,4.70,37.391,22.184,0.838,259,48,50,,
T,2023-10-13 03:42:23,-33.91886312,151.22718657,4.70,37.607,22.184,0.860,261,48,50,,
T,2023-10-13 03:42:24,-33.91886377,151.22717446,4.70,37.696,22.184,0.939,261,48,50,,
T,2023-10-13 03:42:25,-33.91886567,151.22716150,4.70,37.661,22.184,0.760,262,48,50,,
T,2023-10-13 03:42:26,-33.91886495,151.22715086,4.70,37.652,22.184,0.608,273,47,50,,
T,2023-10-13 03:42:27,-33.91886452,151.22714049,4.70,37.779,22.184,0.801,282,47,50,,
T,2023-10-13 03:42:28,-33.91886425,151.22712920,4.70,37.786,22.184,0.921,276,47,50,,
T,2023-10-13 03:42:29,-33.91886364,151.22711794,4.70,37.860,22.184,0.906,276,47,50,,
T,2023-10-13 03:42:30,-33.91886399,151.22710514,4.70,37.861,22.184,0.995,273,47,50,,
T,2023-10-13 03:42:31,-33.91886611,151.22709290,4.70,37.952,22.184,0.773,271,47,50,,
T,2023-10-13 03:42:32,-33.91886851,151.22708225,4.70,38.053,22.184,0.490,270,47,50,,
T,2023-10-13 03:42:33,-33.91886640,151.22707228,4.70,38.114,22.184,0.383,277,47,50,,
T,2023-10-13 03:42:34,-33.91886397,151.22706160,4.80,38.279,22.184,0.427,282,47,50,,
T,2023-10-13 03:42:35,-33.91886034,151.22704708,4.26,38.357,22.184,0.512,297,47,50,,
T,2023-10-13 03:42:36,-33.91885209,151.22704213,4.21,38.291,22.184,0.799,352,47,50,,
T,2023-10-13 03:42:37,-33.91884447,151.22703732,4.39,38.351,22.184,0.965,60,47,50,,
T,2023-10-13 03:42:38,-33.91883873,151.22703759,4.53,38.324,22.184,1.038,40,47,50,,
T,2023-10-13 03:42:39,-33.91883407,151.22704051,4.51,38.195,22.184,1.076,39,47,50,,
T,2023-10-13 03:42:40,-33.91882442,151.22705384,4.26,38.220,22.184,1.134,29,47,50,,
T,2023-10-13 03:42:41,-33.91881605,151.22705094,4.26,38.494,22.185,0.745,23,47,50,,
T,2023-10-13 03:42:42,-33.91880872,151.22705230,4.01,38.442,22.185,0.501,21,47,50,,
T,2023-10-13 03:42:43,-33.91880482,151.22704116,4.16,38.402,22.185,0.226,21,47,50,,
T,2023-10-13 03:42:44,-33.91880482,151.22704116,3.92,38.402,22.185,0.257,24,47,50,,
T,2023-10-13 03:42:45,-33.91880482,151.22704116,3.78,38.402,22.185,0.278,24,47,50,,
T,2023-10-13 03:42:46,-33.91880482,151.22704116,3.84,38.402,22.185,0.195,3,47,50,,
T,2023-10-13 03:42:47,-33.91880482,151.22704116,3.74,38.402,22.185,0.290,270,47,50,,
T,2023-10-13 03:42:48,-33.91880482,151.22704116,3.41,38.402,22.185,0.357,270,47,50,,
T,2023-10-13 03:42:49,-33.91880482,151.22704116,3.63,38.402,22.185,0.250,289,47,50,,
T,2023-10-13 03:42:50,-33.91880388,151.22704169,4.21,38.477,22.185,0.390,11,47,50,,
T,2023-10-13 03:42:51,-33.91879886,151.22704346,4.41,38.592,22.185,0.698,31,47,50,,
T,2023-10-13 03:42:52,-33.91879344,151.22704544,4.98,38.925,22.185,0.603,17,47,50,,
T,2023-10-13 03:42:53,-33.91878827,151.22704466,4.70,39.320,22.185,0.609,2,48,51,,
T,2023-10-13 03:42:54,-33.91878441,151.22703786,4.70,39.365,22.185,0.729,359,48,51,,
T,2023-10-13 03:42:55,-33.91878268,151.22703497,4.90,39.654,22.185,0.503,359,48,51,,
T,2023-10-13 03:42:56,-33.91878198,151.22703492,4.90,39.985,22.185,0.252,360,48,51,,
T,2023-10-13 03:42:57,-33.91877977,151.22703495,4.90,40.141,22.185,0.245,360,48,51,,
T,2023-10-13 03:42:58,-33.91877765,151.22703479,4.75,40.290,22.185,0.340,10,48,51,,
T,2023-10-13 03:42:59,-33.91877316,151.22703257,4.53,40.380,22.185,0.606,330,47,50,,
T,2023-10-13 03:43:00,-33.91876583,151.22702568,4.49,40.558,22.185,0.774,354,47,50,,
T,2023-10-13 03:43:01,-33.91875484,151.22702295,4.40,40.624,22.185,0.763,358,47,50,,
T,2023-10-13 03:43:02,-33.91874425,151.22701970,4.36,40.603,22.185,0.727,14,47,50,,
T,2023-10-13 03:43:03,-33.91873570,151.22701574,4.25,40.470,22.185,0.878,0,47,50,,
T,2023-10-13 03:43:04,-33.91872645,151.22701011,4.19,40.391,22.185,1.008,359,46,50,,
T,2023-10-13 03:43:05,-33.91871698,151.22700283,4.15,40.432,22.185,0.987,15,46,50,,
T,2023-10-13 03:43:06,-33.91870736,151.22700014,4.10,40.617,22.185,1.018,13,46,50,,
T,2023-10-13 03:43:07,-33.91869843,151.22699901,4.00,40.711,22.185,0.990,4,46,50,,
T,2023-10-13 03:43:08,-33.91868805,151.22699951,3.98,40.602,22.185,1.059,6,46,50,,
T,2023-10-13 03:43:09,-33.91867725,151.22699989,4.08,40.598,22.185,0.845,14,47,51,,
T,2023-10-13 03:43:10,-33.91866694,151.22699969,4.19,40.346,22.185,0.851,19,47,51,,
T,2023-10-13 03:43:11,-33.91865520,151.22699822,4.40,40.041,22.185,1.035,21,47,51,,
T,2023-10-13 03:43:12,-33.91864470,151.22699912,4.41,39.833,22.185,1.125,16,47,51,,
T,2023-10-13 03:43:13,-33.91863337,151.22700072,4.36,39.639,22.185,1.168,16,47,51,,
T,2023-10-13 03:43:14,-33.91862164,151.22699881,4.24,39.369,22.185,1.153,14,47,51,,
T,2023-10-13 03:43:15,-33.91860814,151.22699315,4.17,39.248,22.185,1.125,11,47,50,,
T,2023-10-13 03:43:16,-33.91859431,151.22698543,4.13,39.517,22.186,1.129,13,47,50,,
T,2023-10-13 03:43:17,-33.91858026,151.22697993,4.29,39.775,22.186,0.955,12,47,50,,
T,2023-10-13 03:43:18,-33.91856863,151.22697971,4.30,39.604,22.186,0.875,16,47,50,,
T,2023-10-13 03:43:19,-33.91855595,151.22697994,4.40,39.390,22.186,1.054,7,47,50,,
T,2023-10-13 03:43:20,-33.91854233,151.22697901,4.37,39.175,22.186,1.165,11,47,50,,
T,2023-10-13 03:43:21,-33.91852445,151.22697660,4.23,39.129,22.186,1.201,10,47,50,,
T,2023-10-13 03:43:22,-33.91851014,151.22697519,4.10,39.151,22.186,1.175,17,46,50,,
T,2023-10-13 03:43:23,-33.91849567,151.22697583,4.26,39.133,22.186,1.180,14,46,50,,
T,2023-10-13 03:43:24,-33.91848275,151.22698035,4.31,39.335,22.186,1.144,6,46,50,,
T,2023-10-13 03:43:25,-33.91847027,151.22698049,4.32,39.514,22.186,1.071,10,46,50,,
T,2023-10-13 03:43:26,-33.91845657,151.22698056,4.29,39.787,22.186,0.879,9,46,50,,
T,2023-10-13 03:43:27,-33.91844376,151.22697858,4.36,40.323,22.186,0.815,8,46,50,,
T,2023-10-13 03:43:28,-33.91842935,151.22697878,4.30,40.670,22.186,1.014,14,46,50,,
T,2023-10-13 03:43:29,-33.91841827,151.22697780,4.03,40.958,22.186,1.036,11,46,50,,
T,2023-10-13 03:43:30,-33.91840795,151.22697722,4.07,41.444,22.186,1.101,10,46,50,,
T,2023-10-13 03:43:31,-33.91839606,151.22697568,4.06,42.085,22.186,1.171,2,46,50,,
T,2023-10-13 03:43:32,-33.91838516,151.22697588,3.94,42.215,22.186,1.163,5,46,50,,
T,2023-10-13 03:43:33,-33.91837315,151.22697566,3.95,42.264,22.187,1.218,9,46,50,,
T,2023-10-13 03:43:34,-33.91836098,151.22697505,4.03,42.486,22.187,1.242,5,46,50,,
T,2023-10-13 03:43:35,-33.91834824,151.22697456,4.02,42.561,22.187,1.006,5,45,50,,
T,2023-10-13 03:43:36,-33.91833433,151.22697457,4.17,42.715,22.187,0.938,354,45,50,,
T,2023-10-13 03:43:37,-33.91832003,151.22697349,4.09,42.862,22.187,1.093,5,45,50,,
T,2023-10-13 03:43:38,-33.91830584,151.22697093,4.04,43.038,22.187,1.187,5,45,50,,
T,2023-10-13 03:43:39,-33.91829411,151.22696756,4.06,43.103,22.187,1.193,8,45,50,,
T,2023-10-13 03:43:40,-33.91828121,151.22696355,4.08,43.221,22.187,1.160,12,45,50,,
T,2023-10-13 03:43:41,-33.91827110,151.22696069,4.16,43.263,22.187,0.939,8,45,50,,
T,2023-10-13 03:43:42,-33.91826341,151.22695586,4.40,43.434,22.187,0.809,3,45,50,,
T,2023-10-13 03:43:43,-33.91825635,151.22695044,4.53,43.691,22.187,0.951,0,45,50,,
T,2023-10-13 03:43:44,-33.91824843,151.22694454,4.76,43.996,22.187,1.055,358,46,50,,
T,2023-10-13 03:43:45,-33.91823519,151.22693642,4.83,43.836,22.187,1.089,341,46,50,,
T,2023-10-13 03:43:46,-33.91822423,151.22693027,4.70,43.773,22.187,1.128,345,45,50,,
T,2023-10-13 03:43:47,-33.91821243,151.22692846,4.65,43.811,22.187,1.130,347,45,50,,
T,2023-10-13 03:43:48,-33.91820140,151.22692860,4.55,44.147,22.187,1.093,356,45,50,,
T,2023-10-13 03:43:49,-33.91819180,151.22692895,4.41,44.472,22.187,0.888,356,45,50,,
T,2023-10-13 03:43:50,-33.91817774,151.22692916,4.50,44.542,22.187,1.073,358,45,50,,
T,2023-10-13 03:43:51,-33.91816519,151.22692781,4.73,44.759,22.187,1.065,358,46,50,,
T,2023-10-13 03:43:52,-33.91815557,151.22692227,4.92,44.768,22.188,0.796,5,46,50,,
T,2023-10-13 03:43:53,-33.91814767,151.22691806,4.70,44.817,22.188,0.958,357,46,50,,
T,2023-10-13 03:43:54,-33.91813892,151.22691739,4.70,44.890,22.188,1.018,351,46,50,,
T,2023-10-13 03:43:55,-33.91812949,151.22691795,4.70,45.160,22.188,1.043,357,46,50,,
T,2023-10-13 03:43:56,-33.91812037,151.22691728,4.70,45.207,22.188,0.850,355,46,50,,
T,2023-10-13 03:43:57,-33.91811140,151.22691242,4.70,45.002,22.188,0.805,345,46,50,,
T,2023-10-13 03:43:58,-33.91810244,151.22690507,4.70,44.818,22.188,0.980,350,46,50,,
T,2023-10-13 03:43:59,-33.91809274,151.22690570,4.74,45.393,22.188,0.923,354,47,50,,
T,2023-10-13 03:44:00,-33.91808467,151.22690783,4.88,45.868,22.188,0.886,353,47,50,,
T,2023-10-13 03:44:01,-33.91807476,151.22690989,4.57,46.365,22.188,0.862,349,47,50,,
T,2023-10-13 03:44:02,-33.91806425,151.22691341,4.19,46.648,22.188,0.815,350,47,50,,
T,2023-10-13 03:44:03,-33.91805515,151.22691980,4.08,46.761,22.188,0.785,357,47,50,,
T,2023-10-13 03:44:04,-33.91804489,151.22692769,4.05,46.826,22.188,0.588,3,47,50,,
T,2023-10-13 03:44:05,-33.91802969,151.22693408,3.90,46.892,22.188,0.491,8,46,50,,
T,2023-10-13 03:44:06,-33.91801746,151.22694289,3.98,47.083,22.188,0.672,13,46,50,,
T,2023-10-13 03:44:07,-33.91800675,151.22695556,3.94,47.190,22.188,0.727,20,44,49,,
T,2023-10-13 03:44:08,-33.91799719,151.22696922,3.94,47.325,22.188,0.812,28,44,49,,
T,2023-10-13 03:44:09,-33.91799008,151.22698207,4.38,47.638,22.188,0.799,33,43,49,,
T,2023-10-13 03:44:10,-33.91798846,151.22699808,4.50,48.216,22.188,0.537,36,43,49,,
T,2023-10-13 03:44:11,-33.91798781,151.22700824,4.79,48.695,22.188,0.454,41,43,49,,
T,2023-10-13 03:44:12,-33.91798475,151.22701692,4.90,48.703,22.188,0.648,35,43,49,,
T,2023-10-13 03:44:13,-33.91798179,151.22702680,4.70,48.492,22.188,0.783,40,43,49,,
T,2023-10-13 03:44:14,-33.91797893,151.22703647,4.64,48.383,22.188,0.864,43,44,49,,
T,2023-10-13 03:44:15,-33.91797708,151.22704677,4.41,48.369,22.188,0.953,49,44,49,,
T,2023-10-13 03:44:16,-33.91797542,151.22705879,4.20,48.383,22.188,1.044,54,43,49,,
T,2023-10-13 03:44:17,-33.91797460,151.22707153,3.93,48.441,22.188,1.033,47,43,49,,
T,2023-10-13 03:44:18,-33.91797198,151.22708606,3.74,48.683,22.188,1.109,49,43,49,,
T,2023-10-13 03:44:19,-33.91796993,151.22710218,3.80,48.334,22.188,1.139,54,43,49,,
T,2023-10-13 03:44:20,-33.91796534,151.22711827,3.92,48.168,22.188,0.919,53,43,49,,
T,2023-10-13 03:44:21,-33.91796261,151.22713402,3.95,48.194,22.188,0.840,54,43,49,,
T,2023-10-13 03:44:22,-33.91796158,151.22714935,4.31,47.968,22.188,1.006,53,43,49,,
T,2023-10-13 03:44:23,-33.91795928,151.22716085,4.32,47.949,22.188,1.059,51,43,49,,
T,2023-10-13 03:44:24,-33.91795499,151.22717546,4.42,47.809,22.188,1.125,54,44,49,,
