type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-13 05:35:57,-33.91856490,151.22916554,4.43,41.435,22.182,0.886,279,48,50,,
T,2023-10-13 05:35:58,-33.91856379,151.22915391,4.85,41.610,22.182,0.863,275,48,50,,
T,2023-10-13 05:35:59,-33.91856427,151.22914390,4.81,41.797,22.182,0.902,265,48,50,,
T,2023-10-13 05:36:00,-33.91856619,151.22913421,4.70,41.837,22.182,0.816,262,48,50,,
T,2023-10-13 05:36:01,-33.91856699,151.22912048,4.70,41.667,22.182,0.915,288,48,50,,
T,2023-10-13 05:36:02,-33.91856612,151.22910890,4.70,41.549,22.182,0.945,267,48,50,,
T,2023-10-13 05:36:03,-33.91856849,151.22909123,4.70,41.455,22.182,1.023,273,49,50,,
T,2023-10-13 05:36:04,-33.91857234,151.22908076,4.70,41.415,22.182,0.427,280,49,50,,
T,2023-10-13 05:36:05,-33.91857678,151.22907035,4.70,41.239,22.182,0.726,229,49,50,,
T,2023-10-13 05:36:06,-33.91858559,151.22905935,4.70,41.067,22.182,1.037,212,49,50,,
T,2023-10-13 05:36:07,-33.91859799,151.22905039,4.70,41.185,22.182,0.954,208,49,50,,
T,2023-10-13 05:36:08,-33.91861000,151.22904405,4.70,41.179,22.182,0.826,193,49,50,,
T,2023-10-13 05:36:09,-33.91862147,151.22904237,4.70,41.266,22.182,0.883,170,49,50,,
T,2023-10-13 05:36:10,-33.91863160,151.22904239,4.70,41.026,22.182,0.934,165,49,50,,
T,2023-10-13 05:36:11,-33.91864412,151.22904025,4.70,40.809,22.182,1.119,183,49,50,,
T,2023-10-13 05:36:12,-33.91865731,151.22903540,4.70,40.731,22.182,1.251,204,49,50,,
T,2023-10-13 05:36:13,-33.91867000,151.22902975,4.70,40.650,22.182,1.250,197,49,50,,
T,2023-10-13 05:36:14,-33.91868064,151.22902566,4.70,40.715,22.182,1.075,183,49,50,,
T,2023-10-13 05:36:15,-33.91868944,151.22902228,4.70,40.656,22.182,0.999,180,49,50,,
T,2023-10-13 05:36:16,-33.91869759,151.22901926,4.70,40.410,22.182,0.875,187,49,50,,
T,2023-10-13 05:36:17,-33.91870688,151.22901399,4.70,40.528,22.182,1.021,200,49,50,,
T,2023-10-13 05:36:18,-33.91871594,151.22900646,4.70,40.688,22.182,1.156,213,49,50,,
T,2023-10-13 05:36:19,-33.91872610,151.22899745,4.70,40.742,22.182,1.302,211,49,50,,
T,2023-10-13 05:36:20,-33.91873462,151.22899076,4.70,40.628,22.182,1.042,209,49,50,,
T,2023-10-13 05:36:21,-33.91874322,151.22899011,4.70,40.524,22.182,0.853,184,49,50,,
T,2023-10-13 05:36:22,-33.91875108,151.22899454,4.70,40.680,22.182,1.026,164,49,50,,
T,2023-10-13 05:36:23,-33.91875816,151.22900073,4.70,40.814,22.182,0.850,176,49,50,,
T,2023-10-13 05:36:24,-33.91876822,151.22900412,4.40,40.771,22.182,1.071,188,49,50,,
T,2023-10-13 05:36:25,-33.91877705,151.22900792,4.30,40.582,22.181,0.911,188,49,50,,
T,2023-10-13 05:36:26,-33.91878378,151.22901250,4.57,40.466,22.181,0.657,192,49,50,,
T,2023-10-13 05:36:27,-33.91879216,151.22901608,4.20,40.217,22.181,0.886,149,48,50,,
T,2023-10-13 05:36:28,-33.91880049,151.22902024,4.12,39.972,22.181,0.844,189,48,50,,
T,2023-10-13 05:36:29,-33.91880876,151.22902576,3.67,39.961,22.181,1.008,186,48,50,,
T,2023-10-13 05:36:30,-33.91881397,151.22903386,3.59,39.804,22.181,1.096,184,46,50,,
T,2023-10-13 05:36:31,-33.91882020,151.22903669,3.45,39.709,22.181,1.211,198,46,50,,
T,2023-10-13 05:36:32,-33.91882631,151.22903528,3.54,39.563,22.181,1.220,205,46,50,,
T,2023-10-13 05:36:33,-33.91883497,151.22902708,3.81,39.383,22.181,1.215,228,47,50,,
T,2023-10-13 05:36:34,-33.91883962,151.22902394,4.77,39.173,22.181,1.259,211,47,50,,
T,2023-10-13 05:36:35,-33.91884762,151.22901881,4.70,38.953,22.181,1.299,214,47,50,,
T,2023-10-13 05:36:36,-33.91885854,151.22901330,4.90,38.776,22.181,1.329,212,47,50,,
T,2023-10-13 05:36:37,-33.91886911,151.22900654,4.90,38.737,22.181,1.340,212,47,50,,
T,2023-10-13 05:36:38,-33.91888188,151.22900007,4.92,38.689,22.181,1.308,211,46,50,,
T,2023-10-13 05:36:39,-33.91889924,151.22900061,4.37,38.592,22.181,0.996,206,46,50,,
T,2023-10-13 05:36:40,-33.91891340,151.22900517,4.09,38.474,22.181,0.694,180,46,50,,
T,2023-10-13 05:36:41,-33.91892162,151.22900216,3.91,38.315,22.181,0.800,185,46,50,,
T,2023-10-13 05:36:42,-33.91892749,151.22899888,4.26,38.285,22.181,0.865,202,47,50,,
T,2023-10-13 05:36:43,-33.91893760,151.22899636,4.25,38.156,22.181,0.962,199,48,50,,
T,2023-10-13 05:36:44,-33.91894844,151.22899395,4.20,38.154,22.181,0.888,201,48,50,,
T,2023-10-13 05:36:45,-33.91895738,151.22899166,4.41,38.185,22.181,0.803,182,48,50,,
T,2023-10-13 05:36:46,-33.91896855,151.22898875,4.51,38.155,22.181,0.863,194,48,50,,
T,2023-10-13 05:36:47,-33.91897753,151.22898587,4.43,38.301,22.181,0.883,194,48,50,,
T,2023-10-13 05:36:48,-33.91898566,151.22898156,4.67,38.301,22.181,0.751,194,48,50,,
T,2023-10-13 05:36:49,-33.91899616,151.22898163,4.93,38.367,22.181,0.694,203,47,50,,
T,2023-10-13 05:36:50,-33.91900275,151.22897758,4.70,38.469,22.181,0.810,200,47,50,,
T,2023-10-13 05:36:51,-33.91901126,151.22897402,4.70,38.583,22.181,0.849,196,47,50,,
T,2023-10-13 05:36:52,-33.91902213,151.22896984,4.70,38.690,22.181,0.929,192,48,50,,
T,2023-10-13 05:36:53,-33.91903343,151.22896618,4.70,38.884,22.180,1.053,198,48,50,,
T,2023-10-13 05:36:54,-33.91904519,151.22896226,4.70,38.944,22.180,1.178,194,49,50,,
T,2023-10-13 05:36:55,-33.91905474,151.22895708,4.70,39.133,22.180,1.129,179,49,51,,
T,2023-10-13 05:36:56,-33.91906070,151.22895076,4.70,39.153,22.180,1.007,194,49,51,,
T,2023-10-13 05:36:57,-33.91906377,151.22894568,4.70,39.301,22.180,0.736,194,50,51,,
T,2023-10-13 05:36:58,-33.91906839,151.22894285,4.70,39.313,22.180,0.894,208,50,51,,
T,2023-10-13 05:36:59,-33.91907217,151.22893009,4.70,39.334,22.180,0.726,261,49,51,,
T,2023-10-13 05:37:00,-33.91907682,151.22892364,4.70,39.301,22.180,0.630,246,49,51,,
T,2023-10-13 05:37:01,-33.91908107,151.22891858,4.70,39.205,22.180,0.483,220,49,51,,
T,2023-10-13 05:37:02,-33.91908614,151.22891355,4.70,39.373,22.180,0.689,210,48,50,,
T,2023-10-13 05:37:03,-33.91909360,151.22890708,4.70,39.680,22.180,0.887,221,48,50,,
T,2023-10-13 05:37:04,-33.91910248,151.22890125,4.70,39.902,22.180,0.967,224,48,50,,
T,2023-10-13 05:37:05,-33.91910800,151.22889429,4.70,40.119,22.180,0.864,229,48,50,,
T,2023-10-13 05:37:06,-33.91911354,151.22888383,4.70,40.389,22.180,0.970,235,49,50,,
T,2023-10-13 05:37:07,-33.91911908,151.22887231,4.70,40.639,22.180,0.728,245,49,50,,
T,2023-10-13 05:37:08,-33.91912738,151.22885756,4.70,40.749,22.180,0.788,247,49,50,,
T,2023-10-13 05:37:09,-33.91912838,151.22884489,4.70,40.963,22.180,0.909,251,49,50,,
T,2023-10-13 05:37:10,-33.91912992,151.22883002,4.84,41.082,22.180,0.812,255,49,50,,
T,2023-10-13 05:37:11,-33.91913129,151.22882184,4.56,41.027,22.180,0.754,258,49,50,,
T,2023-10-13 05:37:12,-33.91913431,151.22881657,4.39,40.929,22.180,0.912,261,49,50,,
T,2023-10-13 05:37:13,-33.91914360,151.22881196,4.04,40.844,22.180,0.995,256,49,50,,
T,2023-10-13 05:37:14,-33.91914316,151.22879919,4.00,40.578,22.180,0.759,265,49,50,,
T,2023-10-13 05:37:15,-33.91914322,151.22879079,4.19,40.192,22.180,0.637,274,49,50,,
T,2023-10-13 05:37:16,-33.91914125,151.22878353,4.32,39.791,22.180,0.754,284,49,50,,
T,2023-10-13 05:37:17,-33.91914162,151.22877783,4.61,39.375,22.180,0.872,274,49,50,,
T,2023-10-13 05:37:18,-33.91914253,151.22876752,4.70,39.253,22.180,0.903,268,49,50,,
T,2023-10-13 05:37:19,-33.91914285,151.22875857,4.70,39.151,22.180,0.684,268,49,50,,
T,2023-10-13 05:37:20,-33.91914337,151.22875441,4.70,39.049,22.180,0.491,271,49,50,,
T,2023-10-13 05:37:21,-33.91914367,151.22874879,4.70,38.932,22.180,0.714,271,49,50,,
T,2023-10-13 05:37:22,-33.91914101,151.22874476,4.70,38.948,22.180,0.552,280,49,50,,
T,2023-10-13 05:37:23,-33.91913939,151.22874513,4.90,38.750,22.180,0.250,279,49,50,,
T,2023-10-13 05:37:24,-33.91914105,151.22874999,4.90,38.724,22.180,0.631,9,49,50,,
T,2023-10-13 05:37:25,-33.91914722,151.22874739,4.70,38.728,22.180,0.695,354,49,50,,
T,2023-10-13 05:37:26,-33.91914722,151.22874739,4.90,38.707,22.180,0.571,0,49,50,,
T,2023-10-13 05:37:27,-33.91914722,151.22874739,4.79,38.852,22.180,0.477,2,49,50,,
T,2023-10-13 05:37:28,-33.91914738,151.22874402,4.81,38.691,22.180,0.356,356,49,50,,
T,2023-10-13 05:37:29,-33.91914713,151.22873891,4.70,38.571,22.180,0.294,352,49,50,,
T,2023-10-13 05:37:30,-33.91914909,151.22873388,4.97,38.505,22.180,0.354,229,49,50,,
T,2023-10-13 05:37:31,-33.91914942,151.22872555,4.91,38.392,22.180,0.404,228,49,50,,
T,2023-10-13 05:37:32,-33.91914626,151.22871591,4.70,38.421,22.180,0.466,232,49,50,,
T,2023-10-13 05:37:33,-33.91914701,151.22870426,4.82,38.395,22.180,0.711,245,49,50,,
T,2023-10-13 05:37:34,-33.91914760,151.22868690,4.36,38.342,22.180,0.667,250,49,50,,
T,2023-10-13 05:37:35,-33.91914788,151.22867501,4.21,38.517,22.180,0.622,256,49,50,,
T,2023-10-13 05:37:36,-33.91914531,151.22866974,4.17,38.756,22.180,0.744,264,49,50,,
T,2023-10-13 05:37:37,-33.91914065,151.22866563,4.06,39.296,22.180,0.655,266,49,50,,
T,2023-10-13 05:37:38,-33.91913088,151.22866589,4.24,39.295,22.181,0.534,316,49,50,,
T,2023-10-13 05:37:39,-33.91912476,151.22867506,4.70,39.214,22.181,0.728,358,49,50,,
T,2023-10-13 05:37:40,-33.91911602,151.22868247,4.70,39.085,22.181,0.837,62,49,50,,
T,2023-10-13 05:37:41,-33.91911047,151.22868643,4.70,39.100,22.181,0.635,59,49,50,,
T,2023-10-13 05:37:42,-33.91910779,151.22869305,4.70,39.101,22.181,0.577,75,49,50,,
T,2023-10-13 05:37:43,-33.91910476,151.22868648,4.88,38.742,22.181,0.512,76,49,50,,
T,2023-10-13 05:37:44,-33.91910206,151.22867712,4.11,38.838,22.181,0.187,61,49,50,,
T,2023-10-13 05:37:45,-33.91910249,151.22867077,3.39,39.060,22.181,0.040,63,49,50,,
T,2023-10-13 05:37:46,-33.91910249,151.22867077,3.40,39.060,22.181,0.164,39,49,50,,
T,2023-10-13 05:37:47,-33.91910478,151.22866624,3.32,39.291,22.181,0.021,332,49,50,,
T,2023-10-13 05:37:48,-33.91910624,151.22865607,4.13,39.565,22.181,0.517,290,49,50,,
T,2023-10-13 05:37:49,-33.91910648,151.22864507,4.70,39.839,22.181,0.719,263,49,50,,
T,2023-10-13 05:37:50,-33.91910604,151.22863640,4.70,40.051,22.181,0.844,298,49,50,,
T,2023-10-13 05:37:51,-33.91910433,151.22862800,4.70,40.045,22.181,0.701,295,49,50,,
T,2023-10-13 05:37:52,-33.91910733,151.22861724,4.70,39.846,22.181,0.745,279,49,50,,
T,2023-10-13 05:37:53,-33.91910700,151.22860595,4.70,39.757,22.181,0.753,235,49,50,,
T,2023-10-13 05:37:54,-33.91910604,151.22859410,4.70,39.513,22.181,0.837,274,49,50,,
T,2023-10-13 05:37:55,-33.91910517,151.22858367,4.70,39.433,22.181,0.810,263,49,50,,
T,2023-10-13 05:37:56,-33.91910602,151.22857362,4.70,39.580,22.181,0.838,270,49,50,,
T,2023-10-13 05:37:57,-33.91910808,151.22856389,4.70,39.714,22.181,0.956,270,49,50,,
T,2023-10-13 05:37:58,-33.91910997,151.22855347,4.70,39.757,22.181,0.688,266,49,50,,
T,2023-10-13 05:37:59,-33.91911128,151.22853914,4.70,39.820,22.181,0.905,257,49,50,,
T,2023-10-13 05:38:00,-33.91911083,151.22852309,4.70,39.906,22.181,1.158,294,49,50,,
T,2023-10-13 05:38:01,-33.91911199,151.22850412,4.70,39.944,22.181,1.161,277,49,50,,
T,2023-10-13 05:38:02,-33.91911460,151.22848617,4.70,39.992,22.181,1.048,258,49,50,,
T,2023-10-13 05:38:03,-33.91911676,151.22847426,4.70,39.982,22.181,0.650,259,49,50,,
T,2023-10-13 05:38:04,-33.91911942,151.22846130,4.70,39.685,22.181,0.832,277,49,50,,
T,2023-10-13 05:38:05,-33.91912286,151.22844588,4.70,39.532,22.181,1.042,271,49,50,,
T,2023-10-13 05:38:06,-33.91912580,151.22842924,4.70,39.395,22.181,0.918,258,49,50,,
T,2023-10-13 05:38:07,-33.91912906,151.22841499,4.70,39.384,22.181,1.011,255,49,50,,
T,2023-10-13 05:38:08,-33.91913338,151.22840357,4.53,39.363,22.181,0.985,273,49,50,,
T,2023-10-13 05:38:09,-33.91913741,151.22839069,4.23,39.392,22.181,1.015,271,48,50,,
T,2023-10-13 05:38:10,-33.91913974,151.22837715,4.20,39.484,22.181,1.018,278,48,50,,
T,2023-10-13 05:38:11,-33.91914133,151.22836293,4.47,39.575,22.181,0.907,278,49,50,,
T,2023-10-13 05:38:12,-33.91914165,151.22834729,4.88,39.666,22.181,0.875,280,49,50,,
T,2023-10-13 05:38:13,-33.91914153,151.22833175,4.70,39.719,22.181,1.057,272,49,50,,
T,2023-10-13 05:38:14,-33.91914151,151.22831809,4.70,39.800,22.181,1.253,259,49,50,,
T,2023-10-13 05:38:15,-33.91914140,151.22830528,4.70,40.012,22.181,1.108,268,49,50,,
T,2023-10-13 05:38:16,-33.91914170,151.22829145,4.70,39.946,22.181,1.065,289,49,50,,
T,2023-10-13 05:38:17,-33.91914010,151.22827760,4.70,40.139,22.181,1.261,285,49,50,,
T,2023-10-13 05:38:18,-33.91913762,151.22826360,4.70,40.373,22.181,1.122,285,49,50,,
T,2023-10-13 05:38:19,-33.91913555,151.22824865,4.70,40.425,22.181,1.145,277,49,50,,
T,2023-10-13 05:38:20,-33.91913606,151.22823515,4.70,40.373,22.181,1.046,266,49,50,,
T,2023-10-13 05:38:21,-33.91913811,151.22822309,4.70,40.355,22.181,0.934,260,49,50,,
T,2023-10-13 05:38:22,-33.91914061,151.22821144,4.70,40.377,22.181,0.970,263,49,50,,
T,2023-10-13 05:38:23,-33.91914295,151.22819931,4.70,40.362,22.181,0.821,266,49,50,,
T,2023-10-13 05:38:24,-33.91914539,151.22818584,4.70,40.352,22.181,0.868,261,48,50,,
T,2023-10-13 05:38:25,-33.91914673,151.22817185,4.70,40.393,22.181,1.051,276,48,50,,
T,2023-10-13 05:38:26,-33.91914807,151.22815893,4.70,40.375,22.181,1.031,274,48,50,,
T,2023-10-13 05:38:27,-33.91914993,151.22814681,4.70,40.529,22.181,0.957,267,48,50,,
T,2023-10-13 05:38:28,-33.91915213,151.22813639,4.70,40.646,22.181,0.895,274,48,50,,
T,2023-10-13 05:38:29,-33.91915407,151.22812501,4.70,40.805,22.181,0.727,282,48,50,,
T,2023-10-13 05:38:30,-33.91915570,151.22811346,4.70,40.809,22.181,0.938,304,48,50,,
T,2023-10-13 05:38:31,-33.91915768,151.22810267,4.70,40.747,22.181,0.927,285,48,50,,
T,2023-10-13 05:38:32,-33.91915818,151.22809005,4.70,40.852,22.181,0.903,265,48,50,,
T,2023-10-13 05:38:33,-33.91915932,151.22807750,4.70,40.979,22.181,1.082,260,48,50,,
T,2023-10-13 05:38:34,-33.91916277,151.22806725,4.70,41.002,22.181,0.939,265,48,50,,
T,2023-10-13 05:38:35,-33.91916553,151.22805285,4.70,41.044,22.181,0.908,268,48,50,,
T,2023-10-13 05:38:36,-33.91916521,151.22804036,4.70,40.906,22.181,0.832,276,48,50,,
T,2023-10-13 05:38:37,-33.91916506,151.22802653,4.70,40.789,22.181,0.982,292,48,50,,
T,2023-10-13 05:38:38,-33.91916556,151.22801376,4.70,40.820,22.181,1.066,291,48,50,,
T,2023-10-13 05:38:39,-33.91916666,151.22800008,4.70,40.862,22.181,0.958,273,48,50,,
T,2023-10-13 05:38:40,-33.91917399,151.22799121,4.70,40.853,22.181,0.979,252,48,50,,
T,2023-10-13 05:38:41,-33.91917828,151.22798532,4.70,40.833,22.181,0.957,264,48,50,,
T,2023-10-13 05:38:42,-33.91917784,151.22797906,4.70,40.619,22.181,0.765,255,48,50,,
T,2023-10-13 05:38:43,-33.91917725,151.22797028,4.70,40.626,22.181,0.777,282,48,50,,
T,2023-10-13 05:38:44,-33.91917378,151.22796147,4.70,40.570,22.182,0.566,286,48,50,,
T,2023-10-13 05:38:45,-33.91916724,151.22795000,4.70,40.568,22.182,0.775,290,48,50,,
T,2023-10-13 05:38:46,-33.91916360,151.22793801,4.70,40.617,22.182,1.073,290,48,50,,
T,2023-10-13 05:38:47,-33.91915943,151.22792674,4.70,40.609,22.182,0.995,284,48,50,,
T,2023-10-13 05:38:48,-33.91915437,151.22791726,4.70,40.578,22.182,0.728,287,48,50,,
T,2023-10-13 05:38:49,-33.91914863,151.22790445,4.70,40.629,22.182,0.839,302,48,50,,
T,2023-10-13 05:38:50,-33.91914335,151.22788876,4.70,40.553,22.182,1.218,291,48,50,,
T,2023-10-13 05:38:51,-33.91913996,151.22787055,4.70,40.424,22.182,1.258,284,48,50,,
T,2023-10-13 05:38:52,-33.91913799,151.22785427,4.70,40.368,22.182,1.117,286,48,50,,
T,2023-10-13 05:38:53,-33.91913554,151.22784192,4.70,40.451,22.182,0.939,264,48,50,,
T,2023-10-13 05:38:54,-33.91913597,151.22783470,4.70,40.461,22.182,0.612,264,48,50,,
T,2023-10-13 05:38:55,-33.91913580,151.22782076,4.70,40.629,22.182,0.884,271,48,50,,
T,2023-10-13 05:38:56,-33.91913449,151.22780565,4.70,40.689,22.182,1.192,295,47,50,,
T,2023-10-13 05:38:57,-33.91913080,151.22779000,4.70,40.768,22.182,1.269,295,47,50,,
T,2023-10-13 05:38:58,-33.91912699,151.22777823,4.70,40.892,22.182,1.012,297,46,50,,
T,2023-10-13 05:38:59,-33.91912540,151.22776973,4.70,41.070,22.182,0.782,282,46,50,,
T,2023-10-13 05:39:00,-33.91912554,151.22776066,4.70,41.261,22.182,0.816,278,47,50,,
T,2023-10-13 05:39:01,-33.91912511,151.22775158,4.70,41.465,22.182,0.662,281,47,50,,
T,2023-10-13 05:39:02,-33.91912612,151.22774402,4.70,41.583,22.182,0.533,284,48,50,,
T,2023-10-13 05:39:03,-33.91912630,151.22773550,4.70,41.695,22.182,0.772,286,48,50,,
T,2023-10-13 05:39:04,-33.91912745,151.22772280,4.70,41.709,22.182,0.891,290,48,50,,
T,2023-10-13 05:39:05,-33.91912657,151.22770596,4.93,41.715,22.182,0.810,295,48,50,,
T,2023-10-13 05:39:06,-33.91912353,151.22769655,4.47,41.679,22.182,0.750,293,48,50,,
T,2023-10-13 05:39:07,-33.91912257,151.22768985,4.40,41.770,22.182,0.881,297,48,50,,
T,2023-10-13 05:39:08,-33.91911853,151.22768045,4.40,41.957,22.182,1.006,279,48,50,,
T,2023-10-13 05:39:09,-33.91912009,151.22765919,4.51,41.924,22.182,0.871,280,48,50,,
T,2023-10-13 05:39:10,-33.91912123,151.22764189,4.94,41.880,22.182,0.885,282,48,50,,
T,2023-10-13 05:39:11,-33.91911646,151.22762615,4.70,41.868,22.182,1.147,300,48,50,,
T,2023-10-13 05:39:12,-33.91910984,151.22761337,4.70,42.001,22.182,1.285,281,48,50,,
T,2023-10-13 05:39:13,-33.91910650,151.22759925,4.70,42.112,22.182,1.304,282,48,50,,
T,2023-10-13 05:39:14,-33.91910129,151.22758485,4.70,42.061,22.182,1.096,276,48,50,,
T,2023-10-13 05:39:15,-33.91909818,151.22757625,4.70,42.221,22.182,1.142,273,48,50,,
T,2023-10-13 05:39:16,-33.91909861,151.22756806,4.70,42.241,22.182,1.197,276,49,50,,
T,2023-10-13 05:39:17,-33.91909764,151.22755670,4.70,42.315,22.182,1.230,277,49,50,,
T,2023-10-13 05:39:18,-33.91909269,151.22754356,4.70,42.346,22.183,1.230,289,49,50,,
T,2023-10-13 05:39:19,-33.91908685,151.22752780,4.70,42.362,22.183,1.047,290,49,50,,
T,2023-10-13 05:39:20,-33.91908728,151.22751112,4.70,42.267,22.183,0.911,290,49,50,,
T,2023-10-13 05:39:21,-33.91908807,151.22750052,4.70,42.217,22.183,0.836,274,49,50,,
T,2023-10-13 05:39:22,-33.91908734,151.22749005,4.70,42.150,22.183,0.830,270,49,50,,
T,2023-10-13 05:39:23,-33.91908715,151.22747553,4.70,42.210,22.183,1.027,271,49,50,,
T,2023-10-13 05:39:24,-33.91908654,151.22746024,4.70,42.103,22.183,1.175,280,49,50,,
T,2023-10-13 05:39:25,-33.91908405,151.22744487,4.70,41.999,22.183,0.953,286,49,50,,
T,2023-10-13 05:39:26,-33.91908207,151.22743101,4.70,41.936,22.183,0.884,290,49,50,,
T,2023-10-13 05:39:27,-33.91908259,151.22742269,4.70,41.916,22.183,0.850,276,49,50,,
T,2023-10-13 05:39:28,-33.91908284,151.22741364,4.70,41.928,22.183,0.907,279,49,50,,
T,2023-10-13 05:39:29,-33.91908187,151.22740389,4.70,42.004,22.183,0.946,277,49,50,,
T,2023-10-13 05:39:30,-33.91908140,151.22739284,4.70,42.107,22.183,1.013,271,49,50,,
T,2023-10-13 05:39:31,-33.91908147,151.22738411,4.70,42.170,22.183,0.753,277,49,50,,
T,2023-10-13 05:39:32,-33.91908045,151.22737487,4.70,42.245,22.183,0.686,290,49,50,,
T,2023-10-13 05:39:33,-33.91908016,151.22736577,4.70,42.231,22.183,0.788,280,48,50,,
T,2023-10-13 05:39:34,-33.91908002,151.22735718,4.70,42.300,22.183,0.878,275,48,51,,
T,2023-10-13 05:39:35,-33.91907760,151.22734808,4.70,42.511,22.183,1.006,294,48,51,,
T,2023-10-13 05:39:36,-33.91907513,151.22733714,4.70,42.773,22.183,1.143,310,48,51,,
T,2023-10-13 05:39:37,-33.91907155,151.22732750,4.70,42.890,22.183,1.082,287,48,51,,
T,2023-10-13 05:39:38,-33.91906860,151.22731767,4.70,43.060,22.183,0.903,288,48,51,,
T,2023-10-13 05:39:39,-33.91906664,151.22730776,4.70,43.086,22.183,0.837,276,48,51,,
T,2023-10-13 05:39:40,-33.91906532,151.22729700,4.70,43.065,22.183,0.865,271,48,51,,
T,2023-10-13 05:39:41,-33.91906363,151.22728425,4.70,43.125,22.183,0.798,282,48,51,,
T,2023-10-13 05:39:42,-33.91906212,151.22726943,4.70,42.964,22.183,0.875,290,48,51,,
T,2023-10-13 05:39:43,-33.91906141,151.22725652,4.70,42.787,22.183,0.935,301,47,51,,
T,2023-10-13 05:39:44,-33.91906117,151.22724768,4.70,42.633,22.183,0.828,287,47,51,,
T,2023-10-13 05:39:45,-33.91906115,151.22723529,4.70,42.411,22.183,0.708,280,47,51,,
T,2023-10-13 05:39:46,-33.91905941,151.22722342,4.70,42.336,22.183,0.644,268,47,51,,
T,2023-10-13 05:39:47,-33.91905785,151.22720871,4.70,42.261,22.183,0.912,280,47,51,,
T,2023-10-13 05:39:48,-33.91905744,151.22719456,4.70,42.204,22.183,0.883,289,47,51,,
T,2023-10-13 05:39:49,-33.91905730,151.22718275,4.70,42.047,22.183,0.700,288,47,51,,
T,2023-10-13 05:39:50,-33.91905547,151.22717410,4.70,41.924,22.183,0.676,287,47,51,,
T,2023-10-13 05:39:51,-33.91905561,151.22716377,4.70,41.713,22.183,0.596,271,47,51,,
T,2023-10-13 05:39:52,-33.91905764,151.22715147,4.70,41.583,22.183,0.753,229,47,51,,
T,2023-10-13 05:39:53,-33.91905819,151.22713883,4.70,41.369,22.183,0.850,243,47,51,,
T,2023-10-13 05:39:54,-33.91905707,151.22712755,4.70,41.143,22.183,0.745,281,47,51,,
T,2023-10-13 05:39:55,-33.91905433,151.22711820,4.90,40.894,22.183,0.686,302,47,51,,
T,2023-10-13 05:39:56,-33.91904980,151.22710828,4.70,40.862,22.183,0.531,305,47,51,,
T,2023-10-13 05:39:57,-33.91904403,151.22709764,4.70,40.802,22.183,0.488,298,47,51,,
T,2023-10-13 05:39:58,-33.91903983,151.22708877,4.70,40.818,22.183,0.697,321,47,51,,
T,2023-10-13 05:39:59,-33.91903205,151.22707938,4.70,40.812,22.184,0.806,320,47,51,,
T,2023-10-13 05:40:00,-33.91902584,151.22707154,4.70,40.641,22.184,0.724,11,47,51,,
T,2023-10-13 05:40:01,-33.91901911,151.22706713,4.78,40.480,22.184,0.789,19,47,51,,
T,2023-10-13 05:40:02,-33.91900943,151.22706649,4.30,40.356,22.184,0.950,17,47,51,,
T,2023-10-13 05:40:03,-33.91899920,151.22706878,3.81,40.317,22.184,1.036,16,47,51,,
T,2023-10-13 05:40:04,-33.91898902,151.22707224,3.60,40.262,22.184,1.056,24,47,51,,
T,2023-10-13 05:40:05,-33.91897759,151.22707403,3.69,40.108,22.184,0.906,21,47,51,,
T,2023-10-13 05:40:06,-33.91896652,151.22707341,4.01,40.095,22.184,0.753,16,47,51,,
T,2023-10-13 05:40:07,-33.91895892,151.22707295,4.31,40.128,22.184,0.862,12,47,51,,
T,2023-10-13 05:40:08,-33.91895278,151.22707119,4.59,40.152,22.184,0.811,4,47,51,,
T,2023-10-13 05:40:09,-33.91894703,151.22707039,4.97,40.253,22.184,0.810,7,47,51,,
T,2023-10-13 05:40:10,-33.91893842,151.22706809,4.98,40.145,22.184,0.983,13,48,51,,
T,2023-10-13 05:40:11,-33.91892851,151.22706693,4.96,40.081,22.184,1.134,7,48,51,,
T,2023-10-13 05:40:12,-33.91891601,151.22706390,4.92,39.866,22.184,0.977,9,47,51,,
T,2023-10-13 05:40:13,-33.91890574,151.22706097,4.69,39.621,22.184,0.839,30,47,51,,
T,2023-10-13 05:40:14,-33.91889547,151.22705642,4.50,39.483,22.184,0.919,23,47,51,,
T,2023-10-13 05:40:15,-33.91888666,151.22705219,4.71,39.404,22.184,0.786,25,47,51,,
T,2023-10-13 05:40:16,-33.91887802,151.22705047,4.70,39.420,22.184,0.827,22,47,51,,
T,2023-10-13 05:40:17,-33.91886812,151.22704908,4.70,39.414,22.184,0.830,23,47,51,,
T,2023-10-13 05:40:18,-33.91885926,151.22705109,4.70,39.451,22.184,0.772,30,47,51,,
T,2023-10-13 05:40:19,-33.91884994,151.22705543,4.70,39.706,22.184,0.588,63,47,51,,
